dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-99.6357,87.393458,-151.551768,-25.522564,20.998712,-2.442908,-5.973746
0.010000,-99.877112,87.469567,-151.804894,-25.312593,20.997021,-0.169062,-5.981806
0.010000,-100.117116,87.543129,-152.055919,-25.102429,21.016485,1.946341,-5.989729
0.010000,-100.355672,87.614202,-152.304837,-24.89187,21.055858,3.937361,-5.997516
0.010000,-100.592742,87.682845,-152.551645,-24.680732,21.113781,5.792245,-6.005166
0.010000,-100.828286,87.749114,-152.796333,-24.468844,21.188776,7.49954,-6.012681
0.010000,-101.062264,87.813066,-153.038893,-24.256046,21.27982,9.104384,-6.020061
0.010000,-101.294636,87.874757,-153.279315,-24.042192,21.385373,10.555303,-6.027306
0.010000,-101.525363,87.934241,-153.517587,-23.827148,21.504447,11.907398,-6.034418
0.010000,-101.754405,87.991573,-153.753695,-23.61079,21.635832,13.138479,-6.041398
0.010000,-101.981721,88.046805,-153.987625,-23.393007,21.778291,14.245921,-6.048246
0.010000,-102.207272,88.099991,-154.219362,-23.173698,21.930887,15.259581,-6.054964
0.010000,-102.431018,88.151183,-154.44889,-22.952772,22.092557,16.167073,-6.061553
0.010000,-102.65292,88.200431,-154.676191,-22.730149,22.262331,16.977337,-6.068014
0.010000,-102.872939,88.247787,-154.901249,-22.505756,22.439298,17.69674,-6.074348
0.010000,-103.091037,88.293299,-155.124044,-22.27953,22.622626,18.332798,-6.080557
0.010000,-103.307173,88.337018,-155.344558,-22.051417,22.811319,18.869286,-6.086642
0.010000,-103.521312,88.378992,-155.562772,-21.821368,23.004885,19.356571,-6.092604
0.010000,-103.733416,88.419268,-155.778665,-21.589345,23.202313,19.742807,-6.098446
0.010000,-103.943446,88.457894,-155.992218,-21.355313,23.403152,20.083896,-6.104167
0.010000,-104.151369,88.494916,-156.203411,-21.119247,23.606645,20.349342,-6.10977
0.010000,-104.357146,88.530381,-156.412222,-20.881125,23.812184,20.553874,-6.115257
0.010000,-104.560744,88.564332,-156.618631,-20.640933,24.019227,20.704307,-6.120628
0.010000,-104.762128,88.596816,-156.822618,-20.398659,24.227385,20.815815,-6.125886
0.010000,-104.961263,88.627875,-157.024161,-20.154299,24.436013,20.862797,-6.131031
0.010000,-105.158117,88.657552,-157.223239,-19.907851,24.644762,20.874916,-6.136066
