dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-92.59866,-13.86616,-92.59966,-40.0,0.0,0.0,-0.0
0.010000,-92.99866,-13.86616,-92.99966,-40.0,0.0,-0.0,-0.0
0.010000,-93.39866,-13.86616,-93.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-93.79866,-13.86616,-93.79966,-40.0,0.0,0.0,-0.0
0.010000,-94.19866,-13.86616,-94.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-94.59866,-13.86616,-94.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-94.99866,-13.86616,-94.99966,-40.0,0.0,0.0,-0.0
0.010000,-95.39866,-13.86616,-95.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-95.79866,-13.86616,-95.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-96.19866,-13.86616,-96.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-96.59866,-13.86616,-96.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-96.99866,-13.86616,-96.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-97.39866,-13.86616,-97.39966,-40.0,0.0,0.0,-0.0
0.010000,-97.79866,-13.86616,-97.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-98.19866,-13.86616,-98.19966,-40.0,0.0,0.0,-0.0
0.010000,-98.59866,-13.86616,-98.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-98.99866,-13.86616,-98.99966,-40.0,0.0,0.0,-0.0
0.010000,-99.39866,-13.86616,-99.39966,-40.0,0.0,-0.0,-0.0
0.010000,-99.79866,-13.86616,-99.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-100.19866,-13.86616,-100.19966,-40.0,0.0,0.0,-0.0
0.010000,-100.59866,-13.86616,-100.59966,-40.0,0.0,-0.0,-0.0
0.010000,-100.99866,-13.86616,-100.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-101.39866,-13.86616,-101.39966,-40.0,0.0,0.0,-0.0
0.010000,-101.79866,-13.86616,-101.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-102.19866,-13.86616,-102.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-102.59866,-13.86616,-102.59966,-40.0,0.0,0.0,-0.0
0.010000,-102.99866,-13.86616,-102.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-103.39866,-13.86616,-103.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-103.79866,-13.86616,-103.79966,-40.0,0.0,0.0,-0.0
0.010000,-104.19866,-13.86616,-104.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-104.59866,-13.86616,-104.59966,-40.0,0.0,0.0,-0.0
0.010000,-104.99866,-13.86616,-104.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-105.39866,-13.86616,-105.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-105.79866,-13.86616,-105.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-106.19866,-13.86616,-106.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-106.59866,-13.86616,-106.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-106.99866,-13.86616,-106.99966,-40.0,0.0,0.0,-0.0
0.010000,-107.39866,-13.86616,-107.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-107.79866,-13.86616,-107.79966,-40.0,0.0,0.0,-0.0
0.010000,-108.19866,-13.86616,-108.19966,-40.0,0.0,-0.0,-0.0
0.010000,-108.59866,-13.86616,-108.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-108.99866,-13.86616,-108.99966,-40.0,0.0,0.0,-0.0
0.010000,-109.39866,-13.86616,-109.39966,-40.0,0.0,-0.0,-0.0
0.010000,-109.79866,-13.86616,-109.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-110.19866,-13.86616,-110.19966,-40.0,-0.0,0.0,-0.0
0.010000,-110.59866,-13.86616,-110.59966,-40.0,0.0,0.0,-0.0
