dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-27.071144,-20.858183,-28.219651,-34.897419,-6.866375,-0.665394,-0.460101
0.010000,-27.38416,-21.014016,-28.569312,-34.966134,-6.871463,-0.508765,-0.463731
0.010000,-27.697226,-21.171285,-28.919661,-35.034884,-6.875046,-0.358301,-0.467312
0.010000,-28.010345,-21.329977,-29.270698,-35.103656,-6.877184,-0.213859,-0.470843
0.010000,-28.323518,-21.490079,-29.622422,-35.172436,-6.877936,-0.075202,-0.474325
0.010000,-28.636747,-21.651579,-29.974834,-35.241209,-6.877365,0.057139,-0.477757
0.010000,-28.950034,-21.814461,-30.327934,-35.309965,-6.875527,0.18382,-0.481139
0.010000,-29.263381,-21.978714,-30.681721,-35.378689,-6.872474,0.305261,-0.484472
0.010000,-29.57679,-22.144323,-31.036194,-35.447372,-6.868276,0.419778,-0.487755
0.010000,-29.890263,-22.311275,-31.391354,-35.516002,-6.862973,0.53031,-0.490989
0.010000,-30.203804,-22.479556,-31.7472,-35.584568,-6.856638,0.633568,-0.494173
0.010000,-30.517413,-22.649153,-32.103731,-35.653061,-6.849311,0.73265,-0.497308
0.010000,-30.831094,-22.820052,-32.460945,-35.721472,-6.841052,0.825931,-0.500394
0.010000,-31.14485,-22.992239,-32.818843,-35.789791,-6.831912,0.913949,-0.50343
0.010000,-31.458683,-23.1657,-33.177423,-35.85801,-6.821944,0.996807,-0.506417
0.010000,-31.772595,-23.340422,-33.536685,-35.926122,-6.811198,1.07461,-0.509355
0.010000,-32.08659,-23.516389,-33.896626,-35.99412,-6.799721,1.14773,-0.512244
0.010000,-32.400672,-23.693589,-34.257246,-36.061995,-6.787565,1.215571,-0.515084
0.010000,-32.714842,-23.872007,-34.618543,-36.129743,-6.774776,1.278888,-0.517875
0.010000,-33.029104,-24.051629,-34.980517,-36.197357,-6.7614,1.337618,-0.520617
0.010000,-33.343462,-24.232441,-35.343165,-36.264832,-6.747479,1.392142,-0.523311
0.010000,-33.657918,-24.414429,-35.706487,-36.332162,-6.733065,1.441374,-0.525956
0.010000,-33.972478,-24.597578,-36.07048,-36.399344,-6.718193,1.48719,-0.528553
0.010000,-34.287143,-24.781875,-36.435144,-36.466373,-6.702908,1.528473,-0.531101
0.010000,-34.601919,-24.967305,-36.800476,-36.533246,-6.687251,1.56569,-0.533602
0.010000,-34.916808,-25.153853,-37.166476,-36.599958,-6.671258,1.599353,-0.536054
0.010000,-35.231815,-25.341507,-37.533141,-36.666508,-6.654976,1.628155,-0.538458
0.010000,-35.546944,-25.53025,-37.90047,-36.732893,-6.638433,1.654368,-0.540814
0.010000,-35.8622,-25.72007,-38.268461,-36.799109,-6.621669,1.676321,-0.543122
0.010000,-36.177586,-25.910951,-38.637113,-36.865156,-6.604718,1.695151,-0.545383
0.010000,-36.493107,-26.10288,-39.006423,-36.931033,-6.587619,1.709925,-0.547596
0.010000,-36.808767,-26.295842,-39.37639,-36.996737,-6.570397,1.72211,-0.549762
0.010000,-37.124572,-26.489822,-39.747013,-37.062267,-6.55309,1.730764,-0.551881
0.010000,-37.440526,-26.684807,-40.118289,-37.127625,-6.535727,1.736328,-0.553952
0.010000,-37.756634,-26.880782,-40.490217,-37.192808,-6.518337,1.738904,-0.555977
0.010000,-38.072901,-27.077733,-40.862795,-37.257818,-6.500949,1.738843,-0.557954
0.010000,-38.389332,-27.275646,-41.236022,-37.322654,-6.483593,1.735568,-0.559885
0.010000,-38.705933,-27.474505,-41.609895,-37.387317,-6.466296,1.729721,-0.561769
0.010000,-39.022709,-27.674298,-41.984413,-37.451807,-6.449079,1.721675,-0.563607
