dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-84.594985,-24.554882,-94.484018,-36.76931,6.612371,1.703381,-0.539759
0.010000,-84.910058,-24.743136,-94.851048,-36.703018,6.629245,1.687434,-0.537381
0.010000,-85.225012,-24.930294,-95.217414,-36.636559,6.64591,1.666486,-0.534955
0.010000,-85.53985,-25.11634,-95.583113,-36.569935,6.662344,1.643427,-0.532482
0.010000,-85.854575,-25.301261,-95.948145,-36.50315,6.6785,1.615594,-0.52996
0.010000,-86.169192,-25.485043,-96.312507,-36.436207,6.694345,1.584439,-0.52739
0.010000,-86.483705,-25.667671,-96.676198,-36.369109,6.709839,1.549478,-0.524771
0.010000,-86.798117,-25.849131,-97.039217,-36.301859,6.724943,1.510342,-0.522104
0.010000,-87.112431,-26.029409,-97.401561,-36.234463,6.739615,1.46726,-0.519388
0.010000,-87.426651,-26.208491,-97.763231,-36.166925,6.753814,1.419865,-0.516624
0.010000,-87.740781,-26.386362,-98.124223,-36.09925,6.767492,1.367805,-0.513811
0.010000,-88.054823,-26.563009,-98.484537,-36.031444,6.780611,1.311912,-0.510949
0.010000,-88.368781,-26.738417,-98.844173,-35.963513,6.79312,1.250869,-0.508038
0.010000,-88.682657,-26.912572,-99.203127,-35.895463,6.804978,1.185777,-0.505078
0.010000,-88.996455,-27.085461,-99.5614,-35.827302,6.81613,1.115261,-0.502069
0.010000,-89.310176,-27.25707,-99.918991,-35.759036,6.826532,1.040193,-0.49901
0.010000,-89.623825,-27.427384,-100.275897,-35.690675,6.836133,0.960127,-0.495902
0.010000,-89.937403,-27.59639,-100.63212,-35.622226,6.844883,0.874958,-0.492745
0.010000,-90.250913,-27.764075,-100.987657,-35.553699,6.852729,0.784584,-0.489539
0.010000,-90.564357,-27.930424,-101.342508,-35.485103,6.859618,0.688906,-0.486283
0.010000,-90.877738,-28.095424,-101.696672,-35.416448,6.865491,0.58735,-0.482977
0.010000,-91.191058,-28.259061,-102.05015,-35.347745,6.870308,0.481638,-0.479622
0.010000,-91.504318,-28.421322,-102.40294,-35.279005,6.873993,0.368506,-0.476217
0.010000,-91.817521,-28.582194,-102.755042,-35.21024,6.876508,0.251529,-0.472763
0.010000,-92.13067,-28.741663,-103.106457,-35.141462,6.877783,0.127536,-0.469259
0.010000,-92.443765,-28.899716,-103.457183,-35.072684,6.877766,-0.001798,-0.465706
0.010000,-92.756809,-29.05634,-103.807223,-35.00392,6.876395,-0.137033,-0.462103
0.010000,-93.069803,-29.211522,-104.156575,-34.935184,6.873615,-0.278053,-0.45845
0.010000,-93.382749,-29.365249,-104.505239,-34.86649,6.869361,-0.42539,-0.454748
0.010000,-93.695648,-29.517509,-104.853218,-34.797855,6.863576,-0.578488,-0.450996
0.010000,-94.008503,-29.668288,-105.200511,-34.729293,6.856198,-0.737749,-0.447195
0.010000,-94.321314,-29.817574,-105.547119,-34.660821,6.847167,-0.90314,-0.443344
0.010000,-94.634083,-29.965354,-105.893044,-34.592457,6.836419,-1.074749,-0.439445
0.010000,-94.946812,-30.111617,-106.238286,-34.524218,6.823896,-1.25232,-0.435496
0.010000,-95.259502,-30.256351,-106.582847,-34.456122,6.809537,-1.43594,-0.431498
0.010000,-95.572153,-30.399542,-106.926729,-34.38819,6.793275,-1.626174,-0.42745
0.010000,-95.884768,-30.54118,-107.269933,-34.320439,6.775058,-1.821748,-0.423354
0.010000,-96.197348,-30.681252,-107.612462,-34.252891,6.754816,-2.024174,-0.41921
0.010000,-96.509893,-30.819747,-107.954318,-34.185566,6.732496,-2.231988,-0.415017
0.010000,-96.822405,-30.956653,-108.295503,-34.118486,6.708035,-2.446135,-0.410775
0.010000,-97.134885,-31.09196,-108.63602,-34.051672,6.681374,-2.66608,-0.406485
0.010000,-97.447334,-31.225656,-108.975871,-33.985147,6.652457,-2.891671,-0.402147
0.010000,-97.759753,-31.357729,-109.31506,-33.918935,6.621226,-3.123149,-0.397762
0.010000,-98.072144,-31.488171,-109.653591,-33.853059,6.587625,-3.360092,-0.393329
0.010000,-98.384507,-31.616968,-109.991466,-33.787543,6.5516,-3.60247,-0.388849
0.010000,-98.696845,-31.744113,-110.32869,-33.722412,6.513098,-3.85018,-0.384321
0.010000,-99.009156,-31.869593,-110.665267,-33.657691,6.472069,-4.1029,-0.379747
0.010000,-99.321444,-31.993399,-111.001201,-33.593407,6.428462,-4.360719,-0.375127
0.010000,-99.633709,-32.115522,-111.336497,-33.529584,6.382231,-4.62314,-0.370461
0.010000,-99.945953,-32.235951,-111.67116,-33.466251,6.333331,-4.889957,-0.365749
0.010000,-100.258175,-32.354677,-112.005194,-33.403434,6.281716,-5.161465,-0.360991
0.010000,-100.570379,-32.471691,-112.338606,-33.34116,6.227353,-5.436336,-0.356189
0.010000,-100.882565,-32.586983,-112.6714,-33.279458,6.170196,-5.715748,-0.351343
0.010000,-101.194734,-32.700545,-113.003584,-33.218356,6.11022,-5.997609,-0.346452
0.010000,-101.506888,-32.812368,-113.335163,-33.157882,6.047382,-6.283751,-0.341517
0.010000,-101.819028,-32.922444,-113.666143,-33.098066,5.981664,-6.571821,-0.33654
0.010000,-102.131156,-33.030765,-113.996533,-33.038935,5.913037,-6.862641,-0.33152
0.010000,-102.443273,-33.137322,-114.326338,-32.98052,5.841482,-7.155547,-0.326457
0.010000,-102.755381,-33.242107,-114.655566,-32.922851,5.766978,-7.450348,-0.321354
0.010000,-103.067482,-33.345113,-114.984226,-32.865956,5.689517,-7.746192,-0.316209
0.010000,-103.379576,-33.446333,-115.312325,-32.809865,5.609084,-8.043293,-0.311023
0.010000,-103.691668,-33.545759,-115.639871,-32.754608,5.525676,-8.340723,-0.305798
0.010000,-104.003757,-33.643385,-115.966873,-32.700215,5.439302,-8.63742,-0.300534
0.010000,-104.315492,-33.739095,-116.29297,-32.609703,9.051167,361.186511,-0.295237
0.010000,-104.625741,-33.832552,-116.616989,-32.401918,20.778568,1172.74003,-0.289927
0.010000,-104.933299,-33.923421,-116.93769,-32.070115,33.180246,1240.16781,-0.284628
0.010000,-105.237742,-34.011622,-117.254652,-31.696226,37.388959,420.8713,-0.279347
0.010000,-105.539072,-34.097202,-117.5679,-31.324742,37.14839,-24.056842,-0.274087
0.010000,-105.837292,-34.180209,-117.877456,-30.955616,36.912549,-23.584133,-0.26885
0.010000,-106.132402,-34.260692,-118.183344,-30.5888,36.681572,-23.097655,-0.263636
0.010000,-106.424405,-34.338697,-118.485586,-30.224245,36.455561,-22.601131,-0.258447
