dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-47.952101,67.951143,-77.828569,-42.150905,-7.903899,-4.853127,-5.131456
0.010000,-48.124249,68.336767,-78.250873,-42.230446,-7.954183,-5.02836,-5.133065
0.010000,-48.297355,68.72284,-78.673978,-42.310509,-8.006243,-5.206022,-5.134731
0.010000,-48.471447,69.109353,-79.097889,-42.391109,-8.060018,-5.377553,-5.136455
0.010000,-48.646551,69.4963,-79.522612,-42.472265,-8.115569,-5.555095,-5.138238
0.010000,-48.822694,69.883673,-79.948152,-42.553993,-8.17286,-5.729016,-5.14008
0.010000,-48.999904,70.271465,-80.374515,-42.636312,-8.231882,-5.902249,-5.141982
0.010000,-49.178209,70.659667,-80.801707,-42.719238,-8.292629,-6.074677,-5.143943
0.010000,-49.357636,71.048271,-81.229735,-42.80279,-8.355129,-6.249971,-5.145964
0.010000,-49.538215,71.437271,-81.658605,-42.886983,-8.419306,-6.417728,-5.148046
0.010000,-49.719975,71.826657,-82.088324,-42.971835,-8.485208,-6.590211,-5.150189
0.010000,-49.902943,72.216421,-82.518897,-43.057363,-8.552793,-6.758489,-5.152394
0.010000,-50.087151,72.606555,-82.950333,-43.143583,-8.622073,-6.927986,-5.154661
0.010000,-50.272629,72.997049,-83.382638,-43.230513,-8.692983,-7.090989,-5.156991
0.010000,-50.459405,73.387895,-83.81582,-43.318169,-8.765565,-7.258243,-5.159384
0.010000,-50.647512,73.779084,-84.249885,-43.406567,-8.839761,-7.419554,-5.161841
0.010000,-50.836981,74.170606,-84.684843,-43.495722,-8.915545,-7.578445,-5.164362
0.010000,-51.027842,74.562452,-85.120699,-43.585651,-8.992932,-7.738745,-5.166948
0.010000,-51.220128,74.954611,-85.557463,-43.67637,-9.071842,-7.890991,-5.169599
0.010000,-51.413871,75.347073,-85.995142,-43.767893,-9.152285,-8.044256,-5.172316
0.010000,-51.609104,75.739827,-86.433744,-43.860235,-9.234213,-8.192858,-5.1751
0.010000,-51.80586,76.132863,-86.873278,-43.953411,-9.317586,-8.337287,-5.177951
